GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-A,ENTRY,ENTRY CAR,MINI CAR,SMART CAR - ALL,GRUPO AUTOLIDER SA,SMART,SMART/SHARPRED EDIC ESPECIAL,MAGAZINES,9,2012,73175,77067
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-A,ENTRY,ENTRY CAR,MINI CAR,SMART CAR - ALL,GRUPO AUTOLIDER SA,SMART,SMART/STAND,NEWSPAPERS,2,2012,4840,4823
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-A,ENTRY,ENTRY CAR,MINI CAR,SMART CAR - ALL,GRUPO AUTOLIDER SA,SMART,SMART/STAND,TV,1,2012,65721,67726
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CHERY FACE,CHERY SOCMA SA,CHERY,CHERY/FACE LUXURY,NEWSPAPERS,1,2012,17680,18507
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CHERY FACE,CHERY SOCMA SA,CHERY,CHERY/FACE LUXURY,NEWSPAPERS,2,2012,10853,11430
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CHERY FACE,CHERY SOCMA SA,CHERY,CHERY/FACE LUXURY,NEWSPAPERS,3,2012,140412,145354
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CHERY FACE,CHERY SOCMA SA,CHERY,CHERY/FACE LUXURY,NEWSPAPERS,5,2012,20421,21044
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CHERY FACE,CHERY SOCMA SA,CHERY,CHERY/FACE LUXURY,NEWSPAPERS,6,2012,16565,17340
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CHERY FACE,CHERY SOCMA SA,CHERY,CHERY/FACE LUXURY,NEWSPAPERS,10,2012,19237,19801
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CHEVROLET AGILE,GENERAL MOTORS,CHEVROLET,CHEVROLET/AGILE AUTO,TV,8,2012,4985,5193
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CHEVROLET AVEO,GENERAL MOTORS,CHEVROLET,CHEVROLET/AVEO AUTO,INTERNET,1,2012,108361,116242
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CHEVROLET AVEO,GENERAL MOTORS,CHEVROLET,CHEVROLET/AVEO AUTO,TV,10,2012,134652,141814
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CHEVROLET SONIC,GENERAL MOTORS,CHEVROLET,CHEVROLET/SONIC AUTO,INTERNET,5,2012,147651,152848
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CHEVROLET SONIC,GENERAL MOTORS,CHEVROLET,CHEVROLET/SONIC AUTO,INTERNET,6,2012,532920,549176
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CHEVROLET SONIC,GENERAL MOTORS,CHEVROLET,CHEVROLET/SONIC AUTO,INTERNET,7,2012,222520,232932
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CHEVROLET SONIC,GENERAL MOTORS,CHEVROLET,CHEVROLET/SONIC AUTO,INTERNET,8,2012,536731,558106
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CHEVROLET SONIC,GENERAL MOTORS,CHEVROLET,CHEVROLET/SONIC AUTO,MAGAZINES,6,2012,109545,112759
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CHEVROLET SONIC,GENERAL MOTORS,CHEVROLET,CHEVROLET/SONIC AUTO,NEWSPAPERS,5,2012,14292,14861
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CHEVROLET SONIC,GENERAL MOTORS,CHEVROLET,CHEVROLET/SONIC AUTO,TV,3,2012,30766,31669
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CHEVROLET SONIC,GENERAL MOTORS,CHEVROLET,CHEVROLET/SONIC AUTO,TV,4,2012,2608,2685
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CHEVROLET SONIC,GENERAL MOTORS,CHEVROLET,CHEVROLET/SONIC AUTO,TV,5,2012,16665,17329
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CHEVROLET SONIC,GENERAL MOTORS,CHEVROLET,CHEVROLET/SONIC AUTO,TV,5,2012,18248,18783
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CHEVROLET SONIC,GENERAL MOTORS,CHEVROLET,CHEVROLET/SONIC AUTO,TV,6,2012,179773,185257
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CHEVROLET SONIC,GENERAL MOTORS,CHEVROLET,CHEVROLET/SONIC AUTO,TV,6,2012,59781,62578
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CHEVROLET SONIC,GENERAL MOTORS,CHEVROLET,CHEVROLET/SONIC AUTO,TV,7,2012,101462,105690
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CHEVROLET SONIC,GENERAL MOTORS,CHEVROLET,CHEVROLET/SONIC AUTO,TV,8,2012,89100,95580
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CHEVROLET SONIC,GENERAL MOTORS,CHEVROLET,CHEVROLET/SONIC AUTO,TV,8,2012,108801,114588
GMSA,SOUTH AMERICA,ARGENTINA,CAR,CAR,CAR-B,ENTRY,ENTRY CAR,SMALL CAR,CHEVROLET SONIC,GENERAL MOTORS,CHEVROLET,CHEVROLET/SONIC AUTO,TV,9,2012,4343,4524
